200
90	95	5
90	96	1
90	97	7
90	98	4
90	99	2
90	100	13
90	101	11
90	103	1
91	92	27
91	93	9
91	94	3
91	95	8
91	96	2
91	97	13
91	98	28
91	100	5
91	101	5
91	103	1
91	106	2
91	108	1
91	109	1
91	113	1
92	93	18
92	94	3
92	95	8
92	96	8
92	97	17
92	98	16
92	100	7
92	101	3
92	103	3
92	108	1
92	109	2
93	94	3
93	95	40
93	96	30
93	97	5
93	98	16
93	99	4
93	100	1
93	101	7
93	103	1
93	107	1
94	95	3
94	96	1
94	97	2
94	98	6
94	100	15
94	101	6
94	103	3
94	109	1
95	96	44
95	97	11
95	98	8
95	99	2
95	100	4
95	101	3
95	103	2
95	109	1
96	97	6
96	98	1
96	100	1
96	108	1
97	98	27
97	99	3
97	100	9
97	101	17
97	103	2
97	112	1
98	100	12
98	101	4
99	102	1
100	101	26
100	102	1
100	103	1
101	103	5
101	109	2
104	105	52
108	109	47
108	110	1
108	111	1
108	113	1
109	110	3
109	111	1
109	112	2
109	113	3
110	117	2
110	119	1
110	121	2
111	112	16
111	113	7
112	113	11
114	115	32
115	116	1
115	120	1
115	121	2
115	123	1
115	124	2
115	125	1
115	126	1
115	127	1
115	130	2
115	132	1
115	138	3
116	117	33
116	123	1
116	124	1
116	127	1
117	121	3
117	124	1
117	128	1
118	119	14
120	121	40
120	125	1
121	122	1
121	125	1
123	124	57
123	125	43
123	126	1
123	131	1
123	132	1
123	133	1
124	125	41
124	132	1
127	128	56
127	129	9
127	130	86
127	132	1
128	129	6
128	130	79
129	130	9
129	138	2
130	135	1
131	132	49
131	135	1
131	137	1
132	135	1
132	137	1
133	134	11
133	135	1
133	138	3
133	142	1
133	143	1
134	138	1
134	158	2
135	138	1
136	137	64
136	165	1
137	158	1
137	163	2
137	164	2
137	165	2
137	166	2
137	169	1
137	170	1
137	173	21
137	174	14
138	142	2
138	143	70
139	140	11
141	142	55
141	147	1
141	148	2
141	149	1
141	150	1
141	151	1
141	157	1
141	159	2
142	143	1
142	147	1
142	157	1
142	159	1
143	151	1
144	145	27
144	146	20
144	150	1
144	154	1
145	146	24
145	154	2
146	155	1
146	156	1
146	157	1
146	158	1
146	166	1
146	167	1
147	148	27
147	149	1
147	150	1
147	151	2
147	155	1
147	163	2
147	167	1
148	149	1
148	150	1
148	151	2
149	150	24
149	151	10
150	151	15
150	154	1
150	159	1
152	153	51
152	154	1
152	155	1
154	155	23
156	157	44
156	158	1
158	159	2
158	160	14
158	163	2
158	164	2
158	166	2
158	170	1
158	173	1
161	162	52
161	168	2
162	168	2
163	168	1
163	171	1
163	173	1
163	175	12
163	176	38
163	179	1
164	165	44
164	166	56
164	168	1
164	173	1
165	166	58
165	173	1
166	168	3
166	171	1
166	172	2
167	185	1
167	188	1
168	170	2
169	170	7
170	171	1
171	172	11
173	174	17
173	175	1
175	176	7
175	179	1
175	183	1
177	178	72
177	180	1
179	182	20
180	181	7
180	182	1
180	183	1
182	184	1
182	186	1
183	184	31
185	186	24
185	190	1
186	187	1
188	189	34
189	190	1
190	191	39
192	193	45
192	194	19
193	194	6
194	195	1
194	196	11
195	196	63
195	197	47
196	197	35
197	199	1
198	199	31
