234
107	111	1
107	116	1
107	117	3
107	120	1
107	121	1
107	125	2
107	134	1
108	109	35
108	117	1
108	124	1
108	125	1
108	126	1
108	134	1
109	111	2
109	116	1
109	120	1
109	125	1
109	130	1
109	136	1
110	111	13
110	112	6
110	113	3
110	114	4
110	115	7
111	112	8
111	113	2
111	114	2
111	115	21
111	122	1
111	126	1
112	113	1
112	115	8
113	114	20
113	115	1
113	129	1
114	125	1
116	117	32
116	118	5
116	119	4
116	121	15
116	122	8
116	123	2
116	124	9
116	125	1
116	126	3
116	127	8
117	118	3
117	119	3
117	120	3
117	121	12
117	122	14
117	123	1
117	124	3
117	125	1
117	126	13
117	127	2
117	128	1
118	119	11
118	120	6
118	121	1
118	122	2
118	123	5
118	124	8
118	125	1
118	126	3
118	127	2
118	128	3
118	134	1
118	136	1
118	153	1
119	120	29
119	121	1
119	122	2
119	123	4
119	124	3
119	125	5
119	126	1
119	128	1
119	149	1
120	121	1
120	122	2
120	123	6
120	124	9
120	125	12
120	126	6
120	130	1
120	131	2
120	141	1
120	154	31
120	155	46
120	156	45
120	157	20
120	159	2
121	122	14
121	123	2
121	124	4
121	125	5
121	126	8
121	127	2
122	123	1
122	124	1
122	125	1
122	126	5
122	127	3
122	128	1
122	135	1
123	124	40
123	125	10
123	126	11
123	127	4
123	128	3
123	134	1
123	135	1
123	139	1
123	141	1
123	143	1
123	146	1
124	125	10
124	126	12
124	127	7
124	128	1
124	139	1
124	141	2
125	126	24
125	127	11
125	128	4
125	140	1
126	127	27
126	128	21
126	131	1
126	134	1
126	135	1
127	128	27
129	135	1
129	136	1
129	143	1
129	152	1
129	155	1
129	156	1
129	157	1
130	131	167
130	132	1
130	133	14
130	134	10
130	135	6
130	136	30
130	138	2
130	139	8
130	140	5
130	141	6
130	142	5
130	143	7
130	144	3
130	145	1
130	146	8
130	156	1
130	176	1
130	182	1
130	187	1
130	188	1
131	132	3
131	133	10
131	134	9
131	135	5
131	136	10
131	137	13
131	138	5
131	139	7
131	140	15
131	141	7
131	142	5
131	143	11
131	144	20
131	145	5
131	146	16
131	153	3
131	156	3
131	157	3
131	162	1
131	163	1
131	164	2
131	165	1
131	169	1
131	172	2
131	181	1
131	183	1
131	189	1
131	193	1
132	133	7
132	134	3
132	135	5
132	136	10
132	137	7
132	138	13
132	139	2
132	140	7
132	142	2
132	143	3
132	144	11
132	145	9
132	146	2
132	149	1
133	134	4
133	135	10
133	136	20
133	138	5
133	139	2
133	140	5
133	141	4
133	142	7
133	143	7
133	144	3
133	145	5
133	146	2
133	153	1
134	135	6
134	136	10
134	138	1
134	140	2
134	141	1
134	142	3
134	143	2
134	144	3
134	145	7
134	146	2
134	159	1
135	136	9
135	137	2
135	138	6
135	139	10
135	140	21
135	141	3
135	142	10
135	143	5
135	144	3
135	145	4
135	146	8
135	154	1
135	156	2
135	157	2
136	137	1
136	139	13
136	140	4
136	141	2
136	142	1
136	143	6
136	144	6
136	145	2
136	146	4
136	148	1
136	149	1
136	153	2
136	155	1
136	157	2
137	138	15
137	139	5
137	140	10
137	141	4
137	142	1
137	143	3
137	144	6
137	145	2
137	207	1
138	139	4
138	140	2
138	141	9
138	142	1
138	143	4
138	144	7
138	145	14
138	146	3
139	140	16
139	141	24
139	142	6
139	143	17
139	144	11
139	145	8
139	146	4
139	148	1
139	149	1
140	141	6
140	142	5
140	143	6
140	144	10
140	145	9
140	146	4
140	152	1
141	142	6
141	143	3
141	144	6
141	145	6
141	146	5
142	143	12
142	144	15
142	145	2
142	146	12
143	144	16
143	145	15
143	146	18
144	145	6
144	146	15
145	146	2
145	148	1
145	152	1
145	153	1
145	154	1
145	155	2
145	156	1
145	157	1
147	148	1
147	149	1
147	154	1
147	155	2
147	165	1
148	149	37
148	150	15
148	153	2
148	158	1
148	173	1
148	174	1
149	150	34
149	157	1
149	161	1
149	167	1
149	168	2
149	172	1
149	173	2
149	174	1
149	175	1
149	176	1
149	177	1
149	178	1
149	179	4
149	180	2
150	152	2
150	160	1
150	173	1
151	152	13
152	156	1
152	159	1
152	160	5
152	164	1
152	165	1
152	168	1
152	170	1
152	171	1
152	183	2
152	184	1
153	154	4
153	155	3
153	156	2
153	158	44
153	179	1
153	189	4
153	190	1
153	198	1
153	199	3
153	203	1
154	155	35
154	156	28
154	157	19
155	156	28
155	157	17
155	164	1
156	157	22
156	160	1
156	181	1
158	189	1
159	160	37
159	182	1
159	184	1
160	172	1
160	173	1
160	181	1
160	182	1
160	184	1
161	162	1
161	163	3
161	166	3
161	167	1
161	168	11
161	169	4
161	170	26
161	171	1
161	172	1
161	174	2
161	175	5
161	176	2
161	177	2
161	178	36
161	179	5
161	184	1
161	186	1
161	193	1
162	163	4
162	166	16
162	167	5
162	168	7
162	169	3
162	170	2
162	171	4
162	172	5
162	174	2
162	175	9
162	176	25
162	177	35
162	178	12
162	179	18
162	182	1
163	166	1
163	168	6
163	169	15
163	170	1
163	171	3
163	172	5
163	176	2
163	177	15
163	178	1
164	165	106
164	166	2
164	168	1
164	171	1
164	172	2
164	179	1
164	182	1
164	183	1
164	190	1
165	172	1
165	182	1
165	183	2
165	194	1
165	203	2
165	205	1
166	167	5
166	168	2
166	169	1
166	170	4
166	171	2
166	173	1
166	174	1
166	175	36
166	176	5
166	177	9
166	178	7
166	179	35
166	180	1
166	182	1
166	193	1
167	168	5
167	174	1
167	175	1
167	176	2
167	177	5
167	178	2
167	179	12
167	180	4
168	169	10
168	170	10
168	171	13
168	172	15
168	174	1
168	175	5
168	176	16
168	177	9
168	178	17
168	179	7
169	170	2
169	171	8
169	172	4
169	174	1
169	175	3
169	176	13
169	177	7
169	178	2
169	179	1
170	171	1
170	172	4
170	174	2
170	175	11
170	176	8
170	177	2
170	178	14
170	179	15
170	180	1
170	186	1
171	172	69
171	174	9
171	175	3
171	176	4
171	177	11
171	178	1
171	179	2
171	180	1
172	173	1
172	174	8
172	175	2
172	176	7
172	177	7
172	178	11
172	179	2
173	174	2
173	177	1
173	181	4
174	176	3
174	177	2
174	178	3
174	179	1
175	176	6
175	177	15
175	178	6
175	179	33
176	177	9
176	178	7
176	179	4
176	180	1
177	178	19
177	179	10
178	179	4
178	180	1
178	185	1
179	180	5
181	182	1
182	184	14
182	185	1
183	185	1
183	189	1
183	197	1
185	186	85
187	188	13
187	189	21
187	190	37
187	194	2
187	201	1
187	202	1
187	207	1
187	208	1
187	209	23
187	210	1
187	212	2
188	189	40
188	190	56
188	195	1
188	199	1
189	190	115
189	194	1
189	198	1
189	199	8
189	200	1
189	201	3
189	205	1
189	207	1
189	208	1
189	209	20
190	194	1
190	195	1
190	196	1
190	199	2
190	201	1
190	202	1
190	206	1
190	207	2
190	209	26
191	192	2
191	197	1
194	200	1
195	196	36
196	199	1
197	198	10
197	199	26
197	200	17
198	199	17
198	200	2
198	230	1
199	200	21
199	207	1
200	207	1
201	202	45
201	204	1
201	205	1
201	207	1
201	212	2
201	215	1
202	204	1
204	205	19
206	207	39
206	208	15
207	208	57
207	212	2
207	215	1
207	216	1
210	211	41
213	214	20
215	216	7
215	217	51
215	218	33
215	219	71
216	217	8
216	218	7
216	219	7
217	218	21
217	219	59
218	219	37
220	221	4
222	223	9
224	225	91
224	226	7
224	227	7
225	226	7
225	227	8
226	227	28
228	229	31
228	231	2
228	232	3
229	231	1
229	232	4
230	233	1
231	232	18
