200
137	174	5
138	142	1
138	143	10
139	140	4
141	142	10
141	147	1
141	148	1
141	149	1
141	150	1
141	151	1
141	157	1
141	159	1
142	143	1
142	147	1
142	157	1
142	159	1
143	151	1
144	145	8
144	146	7
144	150	1
144	154	1
145	146	8
145	154	1
146	155	1
146	156	1
146	157	1
146	158	1
146	166	1
146	167	1
147	148	8
147	149	1
147	150	1
147	151	1
147	155	1
147	163	1
147	167	1
148	149	1
148	150	1
148	151	1
149	150	8
149	151	4
150	151	6
150	154	1
150	159	1
152	153	10
152	154	1
152	155	1
154	155	7
156	157	10
156	158	1
158	159	1
158	160	5
158	163	1
158	164	1
158	166	1
158	170	1
158	173	1
161	162	10
161	168	1
162	168	1
163	168	1
163	171	1
163	173	1
163	175	5
163	176	9
163	179	1
164	165	10
164	166	10
164	168	1
164	173	1
165	166	10
165	173	1
166	168	2
166	171	1
166	172	1
167	185	1
167	188	1
168	170	1
169	170	3
170	171	1
171	172	4
173	174	6
173	175	1
175	176	3
175	179	1
175	183	1
177	178	10
177	180	1
179	182	7
180	181	3
180	182	1
180	183	1
182	184	1
182	186	1
183	184	9
185	186	8
185	190	1
186	187	1
188	189	9
189	190	1
190	191	9
192	193	10
192	194	7
193	194	3
194	195	1
194	196	4
195	196	10
195	197	10
196	197	9
197	199	1
198	199	9
